feature,feature_value,shapley_value
INDUS,2.25,0.1705908832292514
INDUS,1.76,-0.0177881563874465
INDUS,5.32,-0.2655422461809982
INDUS,5.32,-0.2246568458409546
INDUS,5.32,-0.2913544608404134
INDUS,4.95,-0.0715999201021689
INDUS,4.95,-0.0909718011144801
INDUS,4.95,-0.0594377434300666
INDUS,13.92,-1.302369296393216
INDUS,13.92,-1.2054298957358085
INDUS,13.92,-1.3806543333730756
INDUS,13.92,-1.2992183647766915
INDUS,13.92,-1.212415850487211
INDUS,2.24,0.117874527314293
INDUS,2.24,0.0336503894063587
INDUS,2.24,0.1665302926681266
INDUS,6.09,0.0156593402158151
INDUS,6.09,-0.048671478237188
INDUS,6.09,-0.115503921584706
INDUS,2.18,0.7737498192940264
INDUS,2.18,0.974997249846126
INDUS,2.18,0.9791982425748884
INDUS,2.18,1.0110578562463526
INDUS,9.9,0.0555702535555574
INDUS,9.9,0.1532536625298216
INDUS,9.9,0.2175765816870123
INDUS,9.9,0.1013240241263744
INDUS,9.9,0.2420578743830493
INDUS,9.9,0.115694470676394
INDUS,9.9,0.0713787007125479
INDUS,9.9,0.0714650971014955
INDUS,9.9,0.1180927477940565
INDUS,9.9,0.0671975206364379
INDUS,9.9,0.0386745207810483
INDUS,9.9,-0.0158738879190712
INDUS,7.38,0.171730614931763
INDUS,7.38,0.1792136197490726
INDUS,7.38,0.1706072682164748
INDUS,7.38,0.302491769368977
INDUS,7.38,0.1016486555913388
INDUS,7.38,-0.0808134536013133
INDUS,7.38,-0.0209071852135002
INDUS,7.38,0.0900892010431737
INDUS,3.24,0.8362701742286263
INDUS,3.24,0.7595698054637615
INDUS,3.24,0.7454316853254608
INDUS,6.06,-0.1215806475223723
INDUS,6.06,-0.1829099223897422
INDUS,5.19,0.1896988149070807
INDUS,5.19,0.1992341282392971
INDUS,5.19,0.2770556735919989
INDUS,5.19,0.4420438412121805
INDUS,5.19,0.4360087416059816
INDUS,5.19,0.4482072824892322
INDUS,5.19,0.4876605435586372
INDUS,5.19,0.5269288663096197
INDUS,1.52,0.4332232433140014
INDUS,1.89,1.014540091215524
INDUS,3.78,0.5045550856207728
INDUS,3.78,0.2871682637334993
INDUS,4.39,0.2265482066117629
INDUS,4.39,0.2696852088804818
INDUS,4.15,-0.2202768173347871
INDUS,2.01,0.0597947139111943
INDUS,1.25,0.354145628877655
INDUS,1.25,0.4155030775029266
INDUS,1.69,0.0531670627831512
INDUS,1.69,0.0568118862722843
INDUS,2.02,-0.651816267871002
INDUS,1.91,-0.0087338120132917
INDUS,1.91,-0.0512725516967806
INDUS,18.1,0.1172110537968627
INDUS,18.1,-0.0064751496508564
INDUS,18.1,-0.0548718840843574
INDUS,18.1,-0.1083494383723429
INDUS,18.1,-0.1383210493817742
INDUS,18.1,-0.0332719723605799
INDUS,18.1,0.0326323274399935
INDUS,18.1,0.1347939943091131
INDUS,18.1,-0.2497208293149298
INDUS,18.1,0.1039110731706005
INDUS,18.1,0.0592463858749374
INDUS,18.1,0.1196876236122333
INDUS,18.1,-0.097112258977665
INDUS,18.1,-0.1416897242048971
INDUS,18.1,-0.1532303665419676
INDUS,18.1,-0.1130349839766045
INDUS,18.1,0.032503083672735
INDUS,18.1,0.2125297219396231
INDUS,18.1,0.2984628115482961
INDUS,18.1,-0.1307178501401403
INDUS,18.1,-0.0208151356481157
INDUS,18.1,-0.0442234685555951
INDUS,18.1,-0.0033611713533201
INDUS,18.1,0.0046997075499748
INDUS,18.1,-0.0828575987584923
INDUS,18.1,-0.0462064077814887
INDUS,18.1,0.0829263840194072
INDUS,18.1,0.0969709895082661
INDUS,18.1,0.2519588411323424
INDUS,18.1,0.171733870228535
INDUS,18.1,0.2014152391650805
INDUS,18.1,0.1626615660200425
INDUS,18.1,0.1897302749743952
INDUS,18.1,0.0493734985822434
INDUS,18.1,-0.0333518388936416
INDUS,18.1,-0.1191451215605526
INDUS,18.1,0.0992253614597304
INDUS,18.1,-0.0885779201957393
INDUS,18.1,-0.0484539063787091
INDUS,18.1,-0.0640024383207532
INDUS,18.1,-0.048087868554243
INDUS,18.1,0.0198619252132245
INDUS,18.1,0.1524016454004022
INDUS,18.1,0.0569742841366415
INDUS,18.1,0.0677371265542602
INDUS,18.1,-0.0067283512482596
INDUS,18.1,-0.014593270962878
INDUS,18.1,0.0342171668478509
INDUS,18.1,0.0865491297516319
INDUS,18.1,0.106113680751942
INDUS,18.1,0.1825864826227671
INDUS,18.1,-0.0079553107844072
INDUS,18.1,-0.0320580568844256
INDUS,18.1,-0.1122042606052934
INDUS,18.1,-0.0197719223291747
INDUS,18.1,-0.0457497999857205
INDUS,18.1,0.1943685745183926
INDUS,18.1,-0.0114258534320559
INDUS,18.1,0.3537512673494253
INDUS,18.1,0.1232077263721872
INDUS,18.1,0.0469185717011097
INDUS,18.1,0.1453581340403976
INDUS,18.1,0.127197853099251
INDUS,18.1,0.034876804475347
INDUS,18.1,-0.0217425412733254
INDUS,18.1,-0.0070735553837813
INDUS,18.1,-0.1856758734238577
INDUS,18.1,-0.0694335114652208
INDUS,18.1,-0.1755974137440467
INDUS,18.1,0.1090150744847493
INDUS,18.1,-0.2369410784797168
INDUS,18.1,-0.0254097008629545
INDUS,18.1,-0.025828028472094
INDUS,18.1,0.0436155278633024
INDUS,18.1,-0.2056900647154527
INDUS,18.1,-0.2029572734339773
INDUS,18.1,-0.3134957644773932
INDUS,18.1,-0.0488550836952856
INDUS,18.1,-0.0017890389366195
INDUS,18.1,0.0786212302726257
INDUS,18.1,0.0956764777653399
INDUS,18.1,0.2183461572047534
INDUS,18.1,0.2415804719266554
INDUS,18.1,0.0851137855118164
INDUS,18.1,0.0616757264251967
INDUS,18.1,-0.0140561218061024
INDUS,18.1,-0.0099950312032656
INDUS,18.1,-0.004042057844377
INDUS,18.1,0.1297938568728979
INDUS,18.1,0.1384438567267488
INDUS,18.1,-0.0029245744862223
INDUS,18.1,-0.0461520898575994
INDUS,18.1,-0.0785656787265659
INDUS,18.1,-0.0454820323690437
INDUS,18.1,-0.0129355135325196
INDUS,18.1,-0.1162142242657867
INDUS,18.1,-0.1266525934041206
INDUS,18.1,-0.1918090216457397
INDUS,18.1,-0.0221322402050722
INDUS,18.1,-0.0451556751289575
INDUS,18.1,-0.0008600813478608
INDUS,18.1,-0.0601364308323594
INDUS,18.1,-0.1757846737494862
INDUS,18.1,-0.2043086030434261
INDUS,18.1,-0.1529309186044265
INDUS,18.1,-0.1918928776327673
INDUS,18.1,-0.2330215895521227
INDUS,18.1,-0.2604116267680986
INDUS,18.1,-0.4118788628355551
INDUS,18.1,-0.4215138514882099
INDUS,18.1,-0.1615277485239428
INDUS,18.1,-0.2834001446876821
INDUS,18.1,-0.4404304516426194
INDUS,18.1,-0.4941441156522677
INDUS,18.1,-0.4614874540514596
INDUS,18.1,-0.556474063334694
INDUS,18.1,-0.503458454561842
INDUS,18.1,-0.4728363118767311
INDUS,18.1,-0.2535052675311691
INDUS,18.1,-0.2090038732147591
INDUS,18.1,-0.2811822472077256
INDUS,18.1,-0.0919213687840944
INDUS,18.1,-0.2284258629454263
INDUS,18.1,-0.2642693481884803
INDUS,18.1,-0.698937908332491
INDUS,18.1,-0.7107158395844024
INDUS,18.1,-0.743037277521219
INDUS,18.1,-0.8358267405335912
INDUS,18.1,-0.6754388936184946
INDUS,18.1,-0.737531778686724
INDUS,18.1,-0.5434051338559862
INDUS,18.1,-0.5830635162935321
INDUS,27.74,-1.7731336363902277
INDUS,27.74,-1.682952606493425
INDUS,27.74,-1.6198751423523492
INDUS,27.74,-1.7961735607434588
INDUS,27.74,-1.9139483545860083
INDUS,9.69,0.465435680595384
INDUS,9.69,0.4253777472073279
INDUS,9.69,0.3734609102889827
INDUS,9.69,0.5568548544145042
INDUS,9.69,0.4570613170093187
INDUS,9.69,0.4817442386848609
INDUS,9.69,0.5570304730113425
INDUS,9.69,0.5246321382878563
INDUS,11.93,-0.1158511453236123
INDUS,11.93,-0.0381631156060543
INDUS,11.93,-0.0625025386142874
INDUS,11.93,-0.0777968625511494
INDUS,11.93,-0.0571776247422696
TAX,296.0,-0.4182801628215576
TAX,242.0,0.4765774480389976
TAX,242.0,0.370019424358871
TAX,222.0,0.470031490484848
TAX,222.0,0.4915285758888972
TAX,222.0,0.5394403264433534
TAX,311.0,0.1808717684350061
TAX,311.0,0.2560524223145552
TAX,311.0,0.3747067695970788
TAX,311.0,0.220968377143627
TAX,311.0,0.242423075783726
TAX,311.0,0.1924294158553408
TAX,311.0,0.1746638878971594
TAX,307.0,0.2130708504282762
TAX,307.0,0.272580464541377
TAX,307.0,0.2197193846370412
TAX,307.0,0.165048983708173
TAX,307.0,0.3099834602631917
TAX,307.0,0.3168410124298682
TAX,307.0,0.2915237285223624
TAX,307.0,0.4293578743417475
TAX,307.0,0.3215764932635263
TAX,307.0,0.352869405650618
TAX,307.0,0.3891932909387786
TAX,307.0,0.336495587252807
TAX,307.0,0.3941971155069279
TAX,307.0,0.3267095502237662
TAX,307.0,0.3786988588743036
TAX,307.0,0.2811359878812801
TAX,307.0,0.2662714507402084
TAX,307.0,0.4221502907781096
TAX,307.0,0.3344231187104639
TAX,307.0,0.509717050955562
TAX,307.0,0.4072043111433996
TAX,307.0,0.4700578347408625
TAX,279.0,0.5342324295632477
TAX,279.0,0.5522415558545603
TAX,279.0,0.4728294208096513
TAX,279.0,0.463744952779382
TAX,252.0,0.4119682951979619
TAX,252.0,0.3610949392961498
TAX,233.0,0.4924439544428559
TAX,233.0,0.5405566443132118
TAX,233.0,0.5438362500875012
TAX,233.0,0.623024871389382
TAX,233.0,0.6545736363710564
TAX,233.0,0.6771543481980845
TAX,233.0,0.7652354829714865
TAX,233.0,0.8973250715100216
TAX,233.0,0.718543728522409
TAX,243.0,0.6333437727926589
TAX,243.0,0.6230322834549529
TAX,243.0,0.5022431455294447
TAX,243.0,0.5548404261643054
TAX,469.0,-1.8805869153050756
TAX,226.0,0.7796745783499087
TAX,313.0,-0.5925620873401172
TAX,256.0,0.4809564796335399
TAX,284.0,0.6589314494190083
TAX,284.0,0.7397178808705639
TAX,284.0,0.80177431643658
TAX,284.0,0.8637954305914816
TAX,284.0,0.7153255987774005
TAX,284.0,0.6581491702936232
TAX,216.0,0.4736812400030546
TAX,337.0,-0.5080008450476284
TAX,337.0,-0.4174589221159951
TAX,345.0,-0.5987524143511492
TAX,345.0,-0.5214197029170133
TAX,345.0,-0.5756256458680088
TAX,305.0,0.0094271003108849
TAX,305.0,0.0800519732963204
TAX,305.0,0.0181759517475609
TAX,305.0,0.0290371443891184
TAX,398.0,-0.7851338380584005
TAX,398.0,-0.7089968766952879
TAX,398.0,-0.6205083063085947
TAX,398.0,-0.6794898091266598
TAX,398.0,-0.6845555403966727
TAX,398.0,-0.7053395261711706
TAX,281.0,0.1359117665932706
TAX,281.0,0.2153268938272466
TAX,281.0,0.1683140471643315
TAX,281.0,0.2082530981314381
TAX,247.0,0.392368899566292
TAX,247.0,0.3817396305606247
TAX,247.0,0.4438983397154518
TAX,247.0,0.444825985819223
TAX,270.0,0.0213583958419846
TAX,270.0,-0.017213020941133
TAX,270.0,0.0596437613083948
TAX,270.0,0.0673093831442203
TAX,270.0,0.8664988148272859
TAX,270.0,0.8252056909334039
TAX,270.0,0.9332285068701454
TAX,276.0,-0.1157297779754884
TAX,276.0,-0.0558944508717366
TAX,276.0,-0.2086141774533752
TAX,276.0,-0.2594622463547031
TAX,276.0,-0.1789260910763163
TAX,384.0,-0.4947397406451284
TAX,384.0,-0.5273634892504513
TAX,384.0,-0.2706411794995065
TAX,384.0,-0.4174763369503856
TAX,384.0,-0.413897768843978
TAX,384.0,-0.3463156244475196
TAX,384.0,-0.3406731368268861
TAX,384.0,-0.3944388554301214
TAX,384.0,-0.4223008997790098
TAX,384.0,-0.3937420022052263
TAX,384.0,-0.4782013615333311
TAX,432.0,-0.8800842987520509
TAX,432.0,-0.7621119998676832
TAX,432.0,-0.7680258527693776
TAX,432.0,-0.8310043715951151
TAX,432.0,-0.7479646687118926
TAX,432.0,-0.8502938820580963
TAX,432.0,-0.8395407581847545
TAX,432.0,-0.7686711223362951
TAX,432.0,-0.8249353445958569
TAX,188.0,2.217489364676988
TAX,188.0,2.240387430833748
TAX,188.0,2.286986443572492
TAX,188.0,2.363784610816589
TAX,188.0,2.295321963257836
TAX,188.0,2.254790346086991
TAX,188.0,2.402503933153539
TAX,437.0,-0.3402035001607248
TAX,437.0,-0.3936384694800792
TAX,437.0,-0.3348353534165457
TAX,437.0,-0.423647552804519
TAX,437.0,-0.420404364864975
TAX,437.0,-0.4305569810315223
TAX,437.0,-0.3824212413495574
TAX,437.0,-0.2767376586496761
TAX,437.0,-0.3836720351177231
TAX,437.0,-0.3572949674648407
TAX,437.0,-0.4007941199338563
TAX,437.0,-0.3118698519268015
TAX,437.0,-0.3507845643167467
TAX,437.0,-0.3117423235278417
TAX,437.0,-0.1515419890100816
TAX,403.0,0.2118585018107573
TAX,403.0,0.3588899735692758
TAX,403.0,0.4013254392809466
TAX,403.0,0.4482934546266629
TAX,403.0,0.3917869639305716
TAX,403.0,0.3951749947774438
TAX,403.0,0.3861910545707663
TAX,403.0,0.3198815953227529
TAX,403.0,0.2176021397365534
TAX,403.0,0.2738210458139901
TAX,403.0,0.1132690297827251
TAX,403.0,0.3220759514018914
TAX,403.0,0.0957663860472399
TAX,403.0,0.2209848920510643
TAX,403.0,0.4402452750883201
TAX,403.0,-0.2443017667850208
TAX,403.0,-0.1673267353364427
TAX,403.0,0.1492840320258274
TAX,403.0,-0.3403859377023301
TAX,403.0,-0.3140731828127077
TAX,403.0,-0.4778603812261957
TAX,403.0,-0.5117190835200603
TAX,403.0,-0.1673095350172593
TAX,403.0,-0.0950611499861184
TAX,403.0,-0.3112966674136967
TAX,403.0,-0.0918756641956186
TAX,403.0,-0.1243490447859935
TAX,403.0,-0.1515852150479798
TAX,403.0,-0.0917012542116507
TAX,403.0,-0.1287466932016687
TAX,296.0,0.3202074867301513
TAX,296.0,0.2229688285638003
TAX,296.0,0.2339942899235784
TAX,296.0,0.0954464874259115
TAX,296.0,0.1686687447987083
TAX,296.0,0.1709226129693587
TAX,296.0,0.161143775538864
TAX,193.0,0.9629421556180608
TAX,193.0,0.9801997323118544
TAX,193.0,1.055615040562184
TAX,193.0,1.0105759827245075
TAX,193.0,1.0496919540801193
TAX,193.0,1.1548581084203051
TAX,193.0,1.0779303378788485
TAX,193.0,0.8943970962073577
TAX,398.0,-1.0663364137540812
TAX,398.0,-1.1049926278586166
TAX,398.0,-1.1271352688451837
TAX,398.0,-1.1900680544001034
TAX,398.0,-1.1735153831298817
TAX,398.0,-1.2191126126308809
TAX,265.0,-0.2061346273983023
TAX,265.0,-0.1763226203515369
TAX,255.0,0.2440974710293177
TAX,329.0,-0.8926744091778231
TAX,329.0,-0.8206395410669172
TAX,329.0,-0.8638585341539264
TAX,402.0,-1.454578416189285
TAX,402.0,-1.459474985522307
TAX,348.0,-0.8851320193114345
TAX,348.0,-1.0354477939420168
TAX,224.0,0.7784038075749132
TAX,224.0,0.7604657968591357
TAX,277.0,0.5210125331214104
TAX,277.0,0.5344906416375552
TAX,277.0,0.6526404043931556
TAX,277.0,0.4465304848819071
TAX,277.0,0.6180657694459248
TAX,277.0,0.5281376073152835
TAX,277.0,0.6101001906549756
TAX,277.0,0.4754236705573703
TAX,277.0,0.5049575500349182
TAX,277.0,0.7055695756473978
TAX,277.0,0.5283595703594633
TAX,276.0,0.7798379978213096
TAX,276.0,0.8970659133524428
TAX,276.0,0.8734157934153004
TAX,276.0,0.7802118180846142
TAX,307.0,0.4279848423881682
TAX,307.0,0.5562273905908076
TAX,307.0,0.4068302529525182
TAX,307.0,0.5564218754610994
TAX,307.0,0.446400983997799
TAX,307.0,0.4348202127581985
TAX,307.0,0.4540819367963832
TAX,307.0,0.525867602231846
TAX,307.0,0.370284763120143
TAX,307.0,0.4392562756372732
TAX,307.0,0.59638693148285
TAX,307.0,0.4832193516555593
TAX,307.0,0.3989065746319556
TAX,307.0,0.4182462816858964
TAX,307.0,0.3885414119862064
TAX,307.0,0.5782770781106294
TAX,307.0,0.3900734207830421
TAX,307.0,0.4558895393475121
TAX,300.0,0.1314356931276283
TAX,300.0,0.1668833429458229
TAX,300.0,0.1907134991715801
TAX,300.0,0.2584817481019488
TAX,300.0,0.2071686869269089
TAX,300.0,0.0884092788930049
TAX,330.0,0.1329454754075529
TAX,330.0,0.1566946622534511
TAX,330.0,0.0012721037045167
TAX,330.0,0.0790339164709784
TAX,330.0,0.0226372668493384
TAX,330.0,-0.0759590622955996
TAX,330.0,-0.0638232882118561
TAX,330.0,-0.0730805374722184
TAX,330.0,-0.1575554455830264
TAX,330.0,-0.2324708110662038
TAX,315.0,-0.6677311226017473
TAX,315.0,-0.6566632799902304
TAX,244.0,0.4326586923817653
TAX,264.0,0.6280457453128407
TAX,264.0,0.7468731386253218
TAX,264.0,0.7594399382950551
TAX,264.0,0.7258740303819236
TAX,264.0,0.7044961273013399
TAX,264.0,0.6447163854884661
TAX,264.0,0.7538416551541713
TAX,264.0,0.7385466529514183
TAX,264.0,0.8002147444302143
TAX,264.0,0.785431597128187
TAX,264.0,0.528630140530951
TAX,264.0,0.5036898643174019
TAX,223.0,0.8279351187609587
TAX,223.0,0.9346787450087124
TAX,223.0,0.8192487825874664
TAX,223.0,0.8940831982383041
TAX,223.0,0.6484069358979996
TAX,254.0,0.4351192032951835
TAX,254.0,0.5868777729072194
TAX,254.0,0.4339133383251048
TAX,254.0,0.4059666687520928
TAX,254.0,0.6257163067919145
TAX,216.0,0.8769275206456523
TAX,216.0,0.8496225308613967
TAX,216.0,0.8412081702444915
TAX,216.0,0.6700259169987192
TAX,198.0,0.3555277569267674
TAX,285.0,-0.339304831941668
TAX,300.0,-0.6334924623382592
TAX,241.0,0.2049635445987524
TAX,293.0,0.2818293548851454
TAX,293.0,0.3019131288893046
TAX,293.0,0.2805000862543738
TAX,245.0,0.7246050874369876
TAX,245.0,0.7101347571448074
TAX,245.0,0.7406248242783152
TAX,289.0,0.314633904099714
TAX,289.0,0.3724941209785969
TAX,289.0,0.2731813303686442
TAX,289.0,0.3219744566858076
TAX,289.0,0.4256541198071649
TAX,358.0,-0.7506873821230944
TAX,358.0,-0.8095078888145555
TAX,358.0,-0.742139803462999
TAX,329.0,0.0535133829005331
TAX,329.0,0.0253164370986926
TAX,329.0,-0.0352144906658718
TAX,222.0,1.2016991968297148
TAX,222.0,1.2980356314122747
TAX,222.0,1.2626682742969904
TAX,222.0,1.2974241799082045
TAX,304.0,0.2754001641456161
TAX,304.0,0.3495258096302575
TAX,304.0,0.4235600042503436
TAX,304.0,0.2903877797368491
TAX,304.0,0.3886746610460223
TAX,304.0,0.323588033378236
TAX,304.0,0.3131100121318209
TAX,304.0,0.3513379217784658
TAX,304.0,0.4008421428687865
TAX,304.0,0.3673820787801891
TAX,304.0,0.3023334490112747
TAX,304.0,0.307511535871551
TAX,287.0,0.4004631683530634
TAX,287.0,0.4040972529254971
TAX,287.0,0.4178654134550038
TAX,287.0,0.5078720665268498
TAX,287.0,0.3695805850396515
TAX,287.0,0.3007727344674553
TAX,287.0,0.3367421638924368
TAX,287.0,0.4216515566655583
TAX,430.0,-1.6576436943134
TAX,430.0,-1.7126863824627123
TAX,430.0,-1.6815690102424246
TAX,304.0,-0.4001183193671174
TAX,304.0,-0.4423358674118484
TAX,224.0,0.9872287156534832
TAX,224.0,0.9961890441025166
TAX,224.0,1.0244831254981912
TAX,224.0,1.088461297552436
TAX,224.0,1.1032614567812924
TAX,224.0,1.06703636259156
TAX,224.0,1.0928067718749603
TAX,224.0,1.1111900635648717
TAX,284.0,-0.5146151117834349
TAX,422.0,-1.9987345348657255
TAX,370.0,-0.6021424843170299
TAX,370.0,-0.6927753541935585
TAX,352.0,-0.8773862398857794
TAX,352.0,-0.8367627934783448
TAX,351.0,-0.5716340411353734
TAX,280.0,0.1148186408944079
TAX,335.0,-1.0580874959970312
TAX,335.0,-1.0203172837348642
TAX,411.0,-1.523055578152727
TAX,411.0,-1.5068578749542156
TAX,187.0,1.2005550625464043
TAX,334.0,-0.4182707083167254
TAX,334.0,-0.4514367374378438
TAX,666.0,-0.4561584863520658
TAX,666.0,-0.5632546956111754
TAX,666.0,-0.5729800970547299
TAX,666.0,-0.4130162734278715
TAX,666.0,-0.4436350872478207
TAX,666.0,-0.3676171355808644
TAX,666.0,-0.3516812857338501
TAX,666.0,-0.480366096299387
TAX,666.0,-0.7991844865778694
TAX,666.0,-0.3168384448221721
TAX,666.0,-0.3273078451096226
TAX,666.0,-0.1871255732473558
TAX,666.0,-0.5179534810085711
TAX,666.0,-0.762277848958641
TAX,666.0,-0.7845737637411456
TAX,666.0,-0.5016225838233007
TAX,666.0,-0.6023359566347839
TAX,666.0,-0.1989672895311847
TAX,666.0,-0.0800682092299497
TAX,666.0,-0.4372403613296213
TAX,666.0,-0.3459180371329078
TAX,666.0,-0.417640285624647
TAX,666.0,-0.2859570038760585
TAX,666.0,-0.3232373674463293
TAX,666.0,0.0753786234181398
TAX,666.0,-0.3674974944469701
TAX,666.0,-0.3014797112398132
TAX,666.0,-0.3002927974750402
TAX,666.0,-0.0546624262035569
TAX,666.0,-0.1794716356481598
TAX,666.0,-0.1089849334755995
TAX,666.0,-0.1316777099953277
TAX,666.0,-0.1637498152663428
TAX,666.0,-0.3268905359828051
TAX,666.0,-0.388450749407376
TAX,666.0,-0.4277508790588911
TAX,666.0,-0.2519415736874181
TAX,666.0,-0.4314670695917125
TAX,666.0,-0.3694512798087769
TAX,666.0,-0.4176206853350186
TAX,666.0,-0.4226567829936545
TAX,666.0,-0.3610853431741149
TAX,666.0,-0.0504822030457918
TAX,666.0,-0.2751109153683376
TAX,666.0,-0.2034047268821086
TAX,666.0,-0.3451196838740887
TAX,666.0,-0.3706162529702685
TAX,666.0,-0.2306414867915428
TAX,666.0,-0.0446223759719858
TAX,666.0,0.0928143519466838
TAX,666.0,-0.1703119367202503
TAX,666.0,-0.3775994529895304
TAX,666.0,-0.3816987005160908
TAX,666.0,-0.3710495446028475
TAX,666.0,-0.0250526641735329
TAX,666.0,-0.2711627016485977
TAX,666.0,-0.0242072526203935
TAX,666.0,-0.1972332770648669
TAX,666.0,0.2722624480304855
TAX,666.0,-0.0728690719210049
TAX,666.0,-0.1773133627426237
TAX,666.0,-0.0419909689328208
TAX,666.0,0.2808338743312499
TAX,666.0,-0.1828562684239126
TAX,666.0,-0.341544712928538
TAX,666.0,-0.3503308558993693
TAX,666.0,-0.4385449365805268
TAX,666.0,-0.2709168583372738
TAX,666.0,-0.3371104904042732
TAX,666.0,-0.0906288638687829
TAX,666.0,-0.3667777224003937
TAX,666.0,-0.061973910396924
TAX,666.0,-0.266280878731269
TAX,666.0,-0.1969683484818588
TAX,666.0,-0.4006721327831203
TAX,666.0,-0.3889017822526884
TAX,666.0,-0.4911844816626006
TAX,666.0,-0.2858670017093572
TAX,666.0,-0.209607047900168
TAX,666.0,-0.1608879148093459
TAX,666.0,-0.1186604071195192
TAX,666.0,-0.0103224345741343
TAX,666.0,-0.0030336296142408
TAX,666.0,-0.2761269959482343
TAX,666.0,-0.2060714811438197
TAX,666.0,-0.3384654657448667
TAX,666.0,-0.3768824467305594
TAX,666.0,-0.3396014842640635
TAX,666.0,-0.1670384980117548
TAX,666.0,-0.1066838294223267
TAX,666.0,-0.333739547609449
TAX,666.0,-0.3575272535488253
TAX,666.0,-0.3833622486034559
TAX,666.0,-0.3452668996724897
TAX,666.0,-0.2221423415918381
TAX,666.0,-0.4192858486310842
TAX,666.0,-0.4325562178739935
TAX,666.0,-0.4618090953168763
TAX,666.0,-0.1987840372303723
TAX,666.0,-0.2600248155170518
TAX,666.0,-0.2021325225778834
TAX,666.0,-0.2048253941505984
TAX,666.0,-0.3826365477955687
TAX,666.0,-0.4565763744350374
TAX,666.0,-0.3987193760770161
TAX,666.0,-0.4809773473984453
TAX,666.0,-0.4788350045904211
TAX,666.0,-0.5122945142647204
TAX,666.0,-0.5791664679136959
TAX,666.0,-0.573745939269299
TAX,666.0,-0.3152785274488651
TAX,666.0,-0.5256997676389767
TAX,666.0,-0.5429207312453036
TAX,666.0,-0.6092675636228726
TAX,666.0,-0.6467884714788267
TAX,666.0,-0.7295608464107722
TAX,666.0,-0.6897022055456211
TAX,666.0,-0.679342853630185
TAX,666.0,-0.4992107016798083
TAX,666.0,-0.4695265615753978
TAX,666.0,-0.5624259252642511
TAX,666.0,-0.3412271492673419
TAX,666.0,-0.495035706547967
TAX,666.0,-0.5148460761608334
TAX,666.0,-0.7854965532781651
TAX,666.0,-0.8159522658538514
TAX,666.0,-0.8390153594921943
TAX,666.0,-0.8381022664321576
TAX,666.0,-0.7339529094370865
TAX,666.0,-0.7727569209359427
TAX,666.0,-0.6600260056743668
TAX,666.0,-0.7078852336329982
TAX,711.0,-3.256352341148409
TAX,711.0,-3.170105511903315
TAX,711.0,-3.0974792745838973
TAX,711.0,-3.275287377799662
TAX,711.0,-3.34547159453919
TAX,391.0,-0.3065764940419135
TAX,391.0,-0.3245180608552699
TAX,391.0,-0.3134539084872718
TAX,391.0,-0.2031441068315545
TAX,391.0,-0.2845084011546616
TAX,391.0,-0.2999260767560306
TAX,391.0,-0.2450256820845719
TAX,391.0,-0.2699799426452151
TAX,273.0,0.469570514479167
TAX,273.0,0.5066600550354183
TAX,273.0,0.4593789283326484
TAX,273.0,0.468800101481935
